,t,o,h,l,c,v
464,1390900500,84,85,84,85,85142.0
465,1390986900,85,85,85,85,53449.0
466,1391332500,86,87,85,85,251076.0
467,1391418900,84,85,84,85,175009.0
468,1391505300,85,86,85,86,137964.0
469,1391591700,86,88,86,88,77051.0
470,1391678100,88,89,88,89,206430.0
471,1391937300,90,90,89,89,349183.0
472,1392023700,90,90,89,89,25055.0
473,1392110100,88,88,88,88,8890.0
474,1392196500,88,89,88,88,341916.0
475,1392282900,86,90,86,90,378737.0
476,1392542100,89,89,88,88,112984.0
477,1392628500,87,89,87,89,114808.0
478,1392714900,89,89,89,89,24557.0
479,1392887700,88,88,88,88,11607.0
480,1393146900,89,90,89,90,28576.0
481,1393233300,90,90,89,89,111193.0
482,1393319700,89,89,89,89,116428.0
483,1393406100,88,89,88,88,138668.0
484,1393838100,87,87,87,87,3424.0
485,1394097300,86,86,86,86,150198.0
486,1394356500,85,85,85,85,8636.0
487,1394442900,85,86,85,86,59352.0
488,1394529300,87,88,86,88,78039.0
489,1394615700,88,88,88,88,29141.0
490,1394702100,86,86,86,86,298338.0
491,1395047700,85,85,85,85,92764.0
492,1395134100,85,85,83,84,180340.0
493,1395220500,84,85,84,84,178477.0
494,1395306900,85,85,84,84,112465.0
495,1395566100,85,85,83,84,188141.0
496,1395652500,83,84,83,84,16881.0
497,1395738900,84,84,83,83,78483.0
498,1395825300,83,85,83,85,37396.0
499,1395911700,84,84,84,84,232615.0
500,1396257300,84,85,84,85,30576.0
501,1396343700,85,85,85,85,19835.0
502,1396430100,85,85,85,85,196099.0
503,1396516500,85,85,85,85,146688.0
504,1396775700,85,85,85,85,5582.0
505,1396862100,85,86,85,86,80671.0
506,1397034900,86,86,86,86,62017.0
507,1397121300,87,90,87,90,423317.0
508,1397380500,90,90,90,90,67187.0
509,1397553300,89,89,89,89,36742.0
510,1397639700,89,90,89,89,219394.0
511,1397726100,89,89,89,89,109074.0
512,1397985300,89,89,88,88,357845.0
513,1398071700,88,89,88,88,320924.0
514,1398158100,89,89,88,89,29418.0
515,1398244500,88,89,88,88,157807.0
516,1398590100,89,89,87,87,32043.0
517,1398676500,87,87,85,85,121864.0
518,1398762900,85,85,85,85,345875.0
519,1398849300,86,87,85,86,333102.0
520,1399194900,86,86,85,86,202041.0
521,1399281300,88,89,87,89,410463.0
522,1399367700,90,92,88,88,639379.0
523,1399454100,89,89,88,89,487404.0
524,1399540500,87,87,86,86,307907.0
525,1399799700,86,86,86,86,154438.0
526,1399886100,86,86,86,86,156497.0
527,1399972500,85,85,85,85,7916.0
528,1400145300,85,85,85,85,22910.0
529,1400404500,86,89,85,89,464823.0
530,1400490900,89,89,85,86,270478.0
531,1400577300,85,86,85,86,60200.0
532,1400663700,87,88,85,86,176120.0
533,1400750100,86,87,86,87,110440.0
534,1401009300,88,88,87,87,451424.0
535,1401095700,88,88,88,88,68654.0
536,1401182100,88,88,88,88,149410.0
537,1401268500,88,89,88,89,403137.0
538,1401614100,88,88,88,88,23461.0
539,1401700500,88,88,88,88,33339.0
540,1401786900,88,89,87,89,559580.0
541,1401873300,89,89,88,88,174230.0
542,1401959700,87,88,87,88,121133.0
543,1402218900,89,89,89,89,141858.0
544,1402305300,89,89,88,89,59585.0
545,1402391700,89,89,89,89,74045.0
546,1402478100,89,89,88,88,169167.0
547,1402564500,87,88,86,87,437114.0
548,1402823700,88,89,88,89,145099.0
549,1402910100,88,89,88,89,15582.0
550,1402996500,89,89,89,89,150584.0
551,1403082900,88,89,86,89,133007.0
552,1403169300,88,88,88,88,2593.0
553,1403514900,87,87,87,87,9172.0
554,1403601300,86,88,86,88,125949.0
555,1403687700,88,89,88,88,184602.0
556,1403774100,88,88,87,87,62619.0
557,1404033300,88,89,87,89,188230.0
558,1404119700,89,90,88,89,837789.0
559,1404206100,89,92,89,92,365892.0
560,1404292500,93,96,93,96,685081.0
561,1404378900,97,97,94,94,151358.0
562,1404638100,95,95,93,95,364336.0
563,1404724500,94,94,93,93,516934.0
564,1404810900,93,96,93,96,510605.0
565,1404897300,96,96,96,96,233356.0
566,1404983700,96,96,96,96,65081.0
567,1405242900,97,97,96,96,112137.0
568,1405329300,96,96,96,96,220835.0
569,1405502100,96,97,96,96,236520.0
570,1405588500,97,102,96,102,1312857.0
571,1405847700,102,107,102,107,1815114.0
572,1405934100,108,109,106,106,658912.0
573,1406020500,106,106,102,106,643183.0
574,1406106900,107,107,106,107,289818.0
575,1406193300,106,108,106,106,446916.0
576,1406452500,107,113,107,111,819392.0
577,1406538900,112,113,110,111,1695260.0
578,1406711700,113,113,109,110,711953.0
579,1406798100,110,110,107,108,598031.0
580,1407057300,107,107,107,107,263234.0
581,1407143700,107,107,106,106,255732.0
582,1407230100,106,107,106,107,509890.0
583,1407316500,107,109,107,109,400392.0
584,1407402900,108,108,106,106,238940.0
585,1407834900,106,106,106,106,51826.0
586,1407921300,105,105,104,104,20772.0
587,1408007700,106,106,105,106,246748.0
588,1408353300,105,105,105,105,19418.0
589,1408439700,104,106,104,106,396417.0
590,1408526100,104,105,104,105,133954.0
591,1408612500,103,103,100,100,1547632.0
592,1408871700,98,102,97,102,116805.0
593,1408958100,101,101,99,99,36996.0
594,1409044500,101,102,96,96,461345.0
595,1409130900,97,101,97,101,488765.0
596,1409217300,102,106,102,106,618399.0
597,1409476500,104,105,102,102,130246.0
598,1409562900,102,102,97,100,557388.0
599,1409735700,102,102,102,102,22456.0
600,1409822100,100,100,97,97,236365.0
601,1410081300,97,97,96,96,112825.0
602,1410254100,97,102,97,102,84286.0
603,1410340500,101,102,98,100,230702.0
604,1410426900,98,104,98,104,382040.0
605,1410686100,104,108,104,108,2545769.0
606,1410772500,110,113,108,110,3844061.0
607,1410858900,109,111,108,110,1957671.0
608,1410945300,110,111,110,110,1434625.0
609,1411031700,110,110,108,109,469612.0
610,1411290900,110,110,107,107,594037.0
611,1411377300,107,110,107,107,557594.0
612,1411463700,107,110,107,109,571694.0
613,1411550100,110,112,110,110,454658.0
614,1411895700,111,111,109,110,367496.0
615,1411982100,110,111,110,111,568657.0
616,1412068500,112,113,110,111,662297.0
617,1412759700,110,110,110,110,218628.0
618,1412846100,111,111,110,110,194482.0
619,1413105300,110,110,109,109,24131.0
620,1413191700,108,108,106,108,30098.0
621,1413278100,107,110,107,110,478368.0
622,1413364500,109,111,109,110,218472.0
623,1413450900,110,112,110,111,245379.0
624,1413710100,110,112,110,111,297636.0
625,1413796500,111,111,110,110,354738.0
626,1413882900,110,110,109,110,162078.0
627,1413969300,110,112,110,111,457489.0
628,1414314900,111,111,110,110,233934.0
629,1414401300,111,111,110,111,457976.0
630,1414487700,112,114,111,112,1283846.0
631,1414660500,113,113,112,113,635016.0
632,1414919700,112,112,111,112,411111.0
633,1415006100,111,112,110,110,285325.0
634,1415092500,110,110,108,110,305957.0
635,1415178900,109,111,109,110,221511.0
636,1415265300,111,113,111,113,856621.0
637,1415524500,113,113,112,113,1661382.0
638,1415610900,113,113,110,110,1193922.0
639,1415697300,110,112,110,111,945489.0
640,1415783700,111,112,111,111,2436754.0
641,1415870100,113,113,111,111,2093190.0
642,1416302100,110,110,109,109,4286.0
643,1416388500,109,110,108,108,112514.0
644,1416474900,109,111,108,110,261815.0
645,1416734100,110,112,110,112,31548.0
646,1416820500,111,111,111,111,40085.0
647,1416906900,112,113,112,112,152838.0
648,1417338900,110,110,110,110,173690.0
649,1417425300,110,110,109,109,222581.0
650,1417511700,107,107,107,107,29561.0
651,1417598100,107,107,107,107,136387.0
652,1417684500,107,107,107,107,33002.0
653,1417943700,107,107,106,106,198744.0
654,1418030100,106,106,105,105,64170.0
655,1418116500,103,105,103,105,127583.0
656,1418202900,106,106,106,106,14982.0
657,1418289300,106,106,106,106,9089.0
658,1418548500,106,110,106,110,290603.0
659,1418634900,110,110,106,108,518136.0
660,1418721300,107,107,107,107,46140.0
661,1418807700,107,107,107,107,319697.0
662,1418894100,107,108,107,107,245091.0
663,1419239700,107,107,106,106,84576.0
664,1419412500,106,106,105,105,36864.0
665,1419758100,106,106,106,106,32659.0
666,1420017300,106,107,106,107,403603.0
667,1420103700,107,107,107,107,55368.0
668,1420362900,107,112,107,112,127338.0
669,1420449300,113,113,110,111,203833.0
670,1420535700,110,110,110,110,253018.0
671,1420622100,110,110,110,110,76528.0
672,1420708500,110,111,110,110,500736.0
673,1420967700,110,110,109,109,248141.0
674,1421054100,108,109,107,109,233535.0
675,1421140500,109,110,109,109,196227.0
676,1421226900,108,108,106,106,81957.0
677,1421572500,107,110,107,110,24650.0
678,1421658900,110,113,110,113,1052378.0
679,1421745300,112,117,112,115,502951.0
680,1421918100,114,119,114,117,1443104.0
681,1422177300,119,123,119,122,438484.0
682,1422263700,123,125,123,123,992993.0
683,1422350100,123,123,120,122,255317.0
684,1422436500,122,123,122,123,244619.0
685,1422522900,123,123,119,119,278888.0
686,1422782100,120,121,120,120,188408.0
687,1422868500,121,121,121,121,236667.0
688,1422954900,123,127,123,124,1210626.0
689,1423041300,125,125,123,125,566450.0
690,1423127700,123,124,123,123,422525.0
691,1423386900,124,124,123,123,118482.0
692,1423473300,124,124,122,123,293569.0
693,1423559700,123,123,121,121,543406.0
694,1423646100,119,123,119,123,196135.0
695,1423732500,121,121,121,121,63814.0
