"id","date","open","low","high","close","volume"
1031,"1026810900","228.85001","227.53999","228.85001","227.53999","21379"
1032,"1026897300","221.56","221.56","222.06","222.06","6248"
1033,"1027070100","213.73","213.73","222","222","13188"
1034,"1027329300","227.28","221.64999","227.28","221.64999","2796"
1035,"1027415700","211.66","211.66","221.49001","221.49001","18734"
1036,"1027502100","225.99001","221.75","225.99001","221.75","19104"
1037,"1027588500","219.8","219.8","224.17","224.17","17014"
1038,"1027674900","222.12","222.12","224.47","224.47","4844"
1039,"1027934100","228.95","224.64999","228.95","224.64999","18058"
1040,"1028020500","233.35001","224.57001","233.35001","224.57001","8192"
1041,"1028193300","224.84","223.86","224.84","223.86","9245"
1042,"1028279700","233.11","224.52","233.11","224.52","21856"
1043,"1028538900","223.84","223.84","223.84","223.84","13860"
1044,"1028625300","228.08","223.84","228.08","223.84","4023"
1045,"1028711700","224.82001","223.63","224.82001","223.63","933"
1046,"1028798100","226.92","223.67999","226.92","223.67999","14999"
1047,"1028884500","215.39999","215.39999","224.03","224.03","4995"
1048,"1029143700","226.37","223.77","226.37","223.77","2376"
1049,"1029230100","218.2","218.2","224.32001","224.32001","19296"
1050,"1029316500","220.69","220.69","225.39","225.39","22249"
1051,"1029402900","220.88","220.88","226.02","226.02","8136"
1052,"1029489300","229.91","226.59","229.91","226.59","18921"
1053,"1029748500","224.78","224.78","226.37","226.37","1977"
1054,"1029834900","236.35001","227.58","236.35001","227.58","21362"
1055,"1029921300","225.88","225.88","228.39999","228.39999","9626"
1056,"1030007700","221.17","221.17","229.02","229.02","6875"
1057,"1030094100","233.78999","229.88","233.78999","229.88","5394"
1058,"1030353300","228.33","228.33","230.00999","230.00999","6254"
1059,"1030439700","232.2","228.96001","232.2","228.96001","15022"
1060,"1030526100","233","228.53999","233","228.53999","10631"
1061,"1030612500","222.49001","222.49001","227.36","227.36","8017"
1062,"1030958100","216.10001","216.10001","225.38","225.38","8396"
1063,"1031044500","223.5","223.5","225.3","225.3","18140"
1064,"1031130900","228.16","225.59","228.16","225.59","20603"
1065,"1031217300","234.34","224.86","234.34","224.86","3140"
1066,"1031303700","234.21001","224.53999","234.21001","224.53999","21665"
1067,"1031562900","233.86","223.92","233.86","223.92","8866"
1068,"1031649300","224.39999","223.71001","224.39999","223.71001","2021"
1069,"1031735700","227.47","223.87","227.47","223.87","5909"
1070,"1031822100","229.74001","223.78999","229.74001","223.78999","1081"
1071,"1031908500","221.87","221.87","223.03","223.03","10034"
1072,"1032167700","231.92","222.98","231.92","222.98","2341"
1073,"1032254100","229.72","222.87","229.72","222.87","3901"
1074,"1032340500","230.21001","222.77","230.21001","222.77","12485"
1075,"1032426900","222.72","222.72","223.14","223.14","6120"
1076,"1032772500","213.5","213.5","222.12","222.12","15375"
1077,"1032858900","226.61","219.97","226.61","219.97","14071"
1078,"1032945300","216.67","216.67","218.48","218.48","2623"
1079,"1033031700","215.00999","215.00999","218.22","218.22","14885"
1080,"1033118100","217.59","217.59","218.19","218.19","1154"
1081,"1033377300","218.42","217.53","218.42","217.53","4714"
1082,"1033463700","213.77","213.77","217.13","217.13","20019"
1083,"1033550100","212.09","212.09","217.11","217.11","20918"
1084,"1033636500","213.00999","213.00999","218.03","218.03","1137"
1085,"1033722900","222.41","217.89999","222.41","217.89999","8042"
1086,"1034068500","228.67","218.75999","228.67","218.75999","15068"
1087,"1034154900","224.89999","218.88","224.89999","218.88","7304"
1088,"1034241300","219.28999","219.28999","219.33","219.33","13216"
1089,"1034327700","214.14","214.14","219.25999","219.25999","368"
1090,"1035191700","213.66","213.66","219.16","219.16","5992"
1091,"1035278100","220.03","219.69","220.03","219.69","6986"
1092,"1035364500","217.89","217.89","220.03","220.03","16875"
1093,"1035450900","216.89","216.89","221.08","221.08","19503"
1094,"1035537300","224.45","220.78","224.45","220.78","2460"
1095,"1035796500","228.28","220.97","228.28","220.97","20093"
1096,"1035882900","218.56","218.56","223.11","223.11","4727"
1097,"1035969300","224.17","224.17","224.33","224.33","7442"
1098,"1036055700","218.25999","218.25999","225.39999","225.39999","569"
1099,"1036142100","231.17999","225.64999","231.17999","225.64999","2931"
1100,"1036660500","219.08","219.08","224.28999","224.28999","12827"
1101,"1036746900","229.67","223.94","229.67","223.94","10618"
1102,"1037006100","225.00999","222.97","225.00999","222.97","14545"
1103,"1037092500","225.71001","222.67","225.71001","222.67","18713"
1104,"1037178900","217.84","217.84","222.49001","222.49001","5305"
1105,"1037265300","230.64999","221.57001","230.64999","221.57001","15037"
1106,"1037351700","226.99001","220.73","226.99001","220.73","14805"
1107,"1037610900","224.66","220.59","224.66","220.59","7016"
1108,"1037697300","212.75","212.75","220.37","220.37","12709"
1109,"1037783700","216.25999","216.25999","220.42999","220.42999","20590"
1110,"1037870100","211.28999","211.28999","219.25","219.25","20729"
1111,"1037956500","210.05","210.05","217.36","217.36","20069"
1112,"1038215700","214.42","214.42","217.10001","217.10001","17027"
1113,"1038302100","215.67","215.67","217.11","217.11","3228"
1114,"1038388500","208.14","208.14","217.31","217.31","8459"
1115,"1038474900","215.91","215.91","217.44","217.44","10912"
1116,"1038820500","218.53","216.98","218.53","216.98","7481"
1117,"1038906900","216.13","216.13","216.25999","216.25999","4649"
1118,"1038993300","222.32001","216.75","222.32001","216.75","908"
1119,"1039079700","211.13","211.13","217.2","217.2","12231"
1120,"1039166100","219.99001","216.78999","219.99001","216.78999","15030"
1121,"1039425300","206.35001","206.35001","216.28999","216.28999","16682"
1122,"1039511700","225.27","215.97","225.27","215.97","16924"
1123,"1039598100","222.75999","215.87","222.75999","215.87","12976"
1124,"1039684500","221.53","214.97","221.53","214.97","14042"
1125,"1039770900","216.7","214.57001","216.7","214.57001","9961"
1126,"1040030100","212.77","212.77","214.27","214.27","7645"
1127,"1040116500","206.66","206.66","214.34","214.34","8482"
1128,"1040202900","204.17999","204.17999","208.08","208.08","18927"
1129,"1040289300","200.89","200.89","207.35001","207.35001","7467"
1130,"1040375700","207.53","206.57001","207.53","206.57001","1527"
1131,"1040634900","205.81","205.81","206.42999","206.42999","5906"
1132,"1040721300","215.23","206.8","215.23","206.8","4391"
1133,"1040807700","215.86","206.62","215.86","206.62","4150"
1134,"1040894100","200.64999","200.64999","204.34","204.34","7469"
1135,"1040980500","205.47","204.53","205.47","204.53","4697"
1136,"1041239700","211.72","204.77","211.72","204.77","969"
1137,"1041412500","197.49001","197.49001","204.10001","204.10001","11201"
1138,"1041498900","205.56","203.61","205.56","203.61","12311"
1139,"1041585300","212.72","203.81","212.72","203.81","7552"
1140,"1041844500","201.05","201.05","203.03","203.03","823"
1141,"1041930900","202.31","202.31","202.37","202.37","1860"
1142,"1042017300","197.97","197.97","202.35001","202.35001","6845"
1143,"1042190100","209.66","200.98","209.66","200.98","8401"
1144,"1042449300","207.49001","200.82001","207.49001","200.82001","1472"
1145,"1042535700","208.11","200.8","208.11","200.8","2259"
1146,"1042622100","199.71001","199.71001","201.44","201.44","6879"
1147,"1042708500","208.16","201.64","208.16","201.64","7555"
1148,"1042794900","196.59","196.59","202.07001","202.07001","17034"
1149,"1043054100","197.05","197.05","199.28","199.28","1877"
1150,"1043140500","199.21001","198.50999","199.21001","198.50999","18741"
1151,"1043226900","202.47","198.55","202.47","198.55","8476"
1152,"1043313300","206.22","198.7","206.22","198.7","6056"
1153,"1043399700","193.74001","193.74001","198.44","198.44","4827"
1154,"1043658900","192.2","192.2","199.03","199.03","6090"
1155,"1043745300","205.36","199.52","205.36","199.52","15977"
1156,"1043831700","206.42999","199.78","206.42999","199.78","1523"
1157,"1044004500","209.27","203.53999","209.27","203.53999","20076"
1158,"1044263700","213.25","213.25","213.3","213.3","14742"
1159,"1044350100","234.64","225.96001","234.64","225.96001","11485"
1160,"1044436500","217.64","217.64","227.39999","227.39999","10548"
1161,"1044522900","226.81","220.59","226.81","220.59","17655"
1162,"1044609300","208.5","208.5","217.14","217.14","13024"
1163,"1044868500","211.25999","211.25999","215.17999","215.17999","12993"
1164,"1044954900","218.86","213.78","218.86","213.78","4730"
1165,"1045041300","209.64999","209.64999","213.31","213.31","6225"
1166,"1045127700","218.24001","211.52","218.24001","211.52","16922"
1167,"1045214100","204.64","204.64","211.21001","211.21001","2411"
1168,"1045473300","209.41","209.41","211.28","211.28","3727"
1169,"1045559700","220.25","211.89999","220.25","211.89999","11456"
1170,"1045732500","201.67","201.67","211.3","211.3","3629"
1171,"1045818900","208.52","208.52","211.03999","211.03999","5039"
1172,"1046078100","213.59","211.99001","213.59","211.99001","14376"
1173,"1046164500","214.47","211.53","214.47","211.53","14291"
1174,"1046250900","220.49001","210.59","220.49001","210.59","7092"
1175,"1046337300","205.63","205.63","209.37","209.37","13760"
1176,"1046423700","208.14","208.14","209.25999","209.25999","5923"
1177,"1046682900","204.8","204.8","209.19","209.19","9237"
1178,"1046769300","209.24001","208.53999","209.24001","208.53999","7514"
1179,"1046855700","212.34","208.53999","212.34","208.53999","9860"
1180,"1046942100","199.7","199.7","208.28999","208.28999","5832"
1181,"1047028500","197.45","197.45","207.23","207.23","20422"
1182,"1047287700","204.08","204.08","207.2","207.2","1897"
1183,"1047374100","200.88","200.88","207.14999","207.14999","10321"
1184,"1047460500","205.21001","205.21001","207.17999","207.17999","4511"
1185,"1047546900","206.19","206.19","207.24001","207.24001","12294"
1186,"1047633300","216.57001","209.66","216.57001","209.66","6632"
1187,"1047978900","200.74001","200.74001","210.10001","210.10001","16743"
1188,"1048065300","215.84","212.67999","215.84","212.67999","829"
1189,"1048151700","210.47","210.47","214.09","214.09","17181"
1190,"1048238100","217.3","217.3","217.32001","217.32001","19474"
1191,"1048497300","308.14999","308.14999","317.39001","317.39001","2488"
1192,"1048583700","221.75","216.72","221.75","216.72","15195"
1193,"1048670100","219.57001","213.87","219.57001","213.87","5686"
1194,"1048756500","216.17999","212.75999","216.17999","212.75999","4853"
1195,"1048842900","206.23","206.23","212.36","212.36","7254"
1196,"1049102100","224.83","214.84","224.83","214.84","586"
1197,"1049188500","226.39","216.71001","226.39","216.71001","2383"
1198,"1049274900","225.13","216.69","225.13","216.69","10141"
1199,"1049361300","213.41","213.41","216.36","216.36","155"
1200,"1049447700","209.86","209.86","216.22","216.22","13692"
1201,"1049706900","212.44","212.44","215.39","215.39","3180"
1202,"1049793300","218.03","214.86","218.03","214.86","18016"
1203,"1049879700","214.41","213.91","214.41","213.91","15963"
1204,"1049966100","208.41","208.41","214.08","214.08","4621"
1205,"1050398100","216.69","213.67999","216.69","213.67999","18013"
1206,"1050484500","215.56","211.99001","215.56","211.99001","11890"
1207,"1050570900","201.88","201.88","211.37","211.37","5888"
1208,"1050657300","210.99001","210.99001","211.41","211.41","15039"
1209,"1050916500","206.64999","206.64999","210.32001","210.32001","15258"
1210,"1051002900","202.36","202.36","209.42999","209.42999","10337"
1211,"1051089300","205.17","205.17","209.49001","209.49001","6130"
1212,"1051175700","217.75","208.97","217.75","208.97","20540"
1213,"1051262100","212.91","209.69","212.91","209.69","711"
1214,"1051521300","208.8","208.8","209.23","209.23","4618"
1215,"1051607700","200.25","200.25","209.41","209.41","70"
1216,"1051694100","204.64999","204.64999","209.17","209.17","7393"
1217,"1051780500","219.33","209.56","219.33","209.56","15934"
1218,"1051866900","218.78","209.62","218.78","209.62","15384"
1219,"1052126100","216.02","209.50999","216.02","209.50999","8116"
1220,"1052212500","204.25","204.25","209.37","209.37","15355"
1221,"1052298900","206.99001","206.99001","209.00999","209.00999","10744"
1222,"1052385300","203.72","203.72","208.48","208.48","7620"
1223,"1052471700","200.47","200.47","208.2","208.2","6021"
1224,"1052730900","212.91","207.84","212.91","207.84","7244"
1225,"1052817300","213.63","207.8","213.63","207.8","18160"
1226,"1052903700","203.09","203.09","207.45","207.45","6632"
1227,"1052990100","199.49001","199.49001","208.09","208.09","20443"
1228,"1053335700","198.36","198.36","208.31","208.31","19823"
1229,"1053422100","211.78","207.85001","211.78","207.85001","16983"
1230,"1053508500","209.75","207.61","209.75","207.61","4649"
1231,"1053594900","204.08","204.08","208.03999","208.03999","13894"
1232,"1053681300","198.37","198.37","208.3","208.3","13923"
1233,"1053940500","217.67999","208.75999","217.67999","208.75999","7168"
1234,"1054026900","216.99001","208.8","216.99001","208.8","14770"
1235,"1054113300","213.05","208.88","213.05","208.88","10547"
1236,"1054199700","201.35001","201.35001","209.10001","209.10001","8426"
1237,"1054286100","215.92999","209.63","215.92999","209.63","10537"
1238,"1054545300","218.7","209.74001","218.7","209.74001","6287"
1239,"1054631700","200.49001","200.49001","209.48","209.48","20723"
1240,"1054718100","207.66","207.66","209.35001","209.35001","1244"
1241,"1054804500","207.63","207.63","209.09","209.09","6751"
1242,"1054890900","214.92","208.99001","214.92","208.99001","9125"
1243,"1055150100","211.72","208.95","211.72","208.95","4470"
1244,"1055236500","206.23","206.23","208.49001","208.49001","15799"
1245,"1055322900","216.91","210.86","216.91","210.86","3295"
1246,"1055409300","203.55","203.55","210.46001","210.46001","10544"
1247,"1055495700","209.57001","207.64999","209.57001","207.64999","874"
1248,"1055754900","199.64999","199.64999","207.42999","207.42999","14569"
1249,"1055841300","208.3","206.82001","208.3","206.82001","8135"
1250,"1055927700","198.28999","198.28999","206.47","206.47","17581"
1251,"1056014100","198.46001","198.46001","206","206","1821"
1252,"1056100500","207.53999","205.92","207.53999","205.92","18161"
1253,"1056359700","202.3","202.3","205.48","205.48","2929"
1254,"1056446100","202.00999","202.00999","205.3","205.3","1426"
1255,"1056532500","208.59","204.94","208.59","204.94","18842"
1256,"1056618900","208.25","204.86","208.25","204.86","7932"
1257,"1056705300","211.82001","205.82001","211.82001","205.82001","3652"
1258,"1056964500","215.50999","205.67","215.50999","205.67","14948"
1259,"1057050900","199.23","199.23","206.12","206.12","1985"
1260,"1057137300","199.7","199.7","204.27","204.27","6220"
1261,"1057223700","205.78999","204.61","205.78999","204.61","4827"
1262,"1057310100","202.2","202.2","204.39999","204.39999","5356"
1263,"1057655700","196.88","196.88","204.17999","204.17999","12369"
1264,"1057742100","210.25","203.86","210.25","203.86","4976"
1265,"1057828500","212.19","203.78","212.19","203.78","8173"
1266,"1057914900","206.64999","203.78999","206.64999","203.78999","5537"
1267,"1058174100","194.57001","194.57001","204.44","204.44","3166"
1268,"1058260500","198.00999","198.00999","205.46001","205.46001","19717"
1269,"1058346900","213.96001","204.86","213.96001","204.86","7039"
1270,"1058433300","196.74001","196.74001","204.41","204.41","16962"
1271,"1058519700","198.33","198.33","204.31","204.31","2595"
1272,"1058778900","210.61","203.69","210.61","203.69","2888"
1273,"1058865300","210.83","203.56","210.83","203.56","6655"
1274,"1058951700","209.14999","203.53999","209.14999","203.53999","4211"
1275,"1059038100","196.39","196.39","203.28999","203.28999","1086"
1276,"1059124500","196.64999","196.64999","203.19","203.19","13159"
1277,"1059383700","201.35001","201.35001","203.37","203.37","1635"
1278,"1059470100","209.24001","202.98","209.24001","202.98","9301"
1279,"1059556500","207.21001","202.77","207.21001","202.77","999"
1280,"1059642900","206.38","202.95","206.38","202.95","17691"
1281,"1059729300","206.52","202.69","206.52","202.69","4260"
1282,"1059988500","211.53999","202.7","211.53999","202.7","8824"
1283,"1060074900","205.56","202.83","205.56","202.83","11042"
1284,"1060161300","209.86","202.75","209.86","202.75","8438"
1285,"1060247700","210.95","203.57001","210.95","203.57001","9109"
1286,"1060334100","203.95","203.95","204.44","204.44","20106"
1287,"1060593300","211.21001","205.63","211.21001","205.63","12119"
1288,"1060766100","199.84","199.84","206.21001","206.21001","20287"
1289,"1060852500","212.32001","206.57001","212.32001","206.57001","3292"
1290,"1060938900","209.94","207.92","209.94","207.92","17491"
1291,"1061198100","211.36","208.52","211.36","208.52","15201"
1292,"1061370900","208.87","208.87","209.25","209.25","2380"
1293,"1061457300","207.3","207.3","210.11","210.11","8135"
1294,"1061543700","207.53999","207.53999","210.42","210.42","12502"
1295,"1061802900","219.7","211.53999","219.7","211.53999","17266"
1296,"1061889300","205.23","205.23","211.22","211.22","6038"
1297,"1061975700","212.09","209.81","212.09","209.81","20737"
1298,"1062062100","213.42","206.52","213.42","206.52","1636"
1299,"1062148500","204.02","204.02","205.32001","205.32001","8868"
1300,"1062407700","194.64","194.64","203.17999","203.17999","18796"
1301,"1062494100","193.60001","193.60001","202.41","202.41","6704"
1302,"1062580500","209.32001","201.64999","209.32001","201.64999","17809"
1303,"1062666900","194.03999","194.03999","202.45","202.45","8331"
1304,"1062753300","198.8","198.8","204.44","204.44","8515"
1305,"1063012500","201.39999","201.39999","204.36","204.36","17331"
1306,"1063185300","197.14","197.14","205.02","205.02","20412"
1307,"1063271700","205.60001","205.60001","206.11","206.11","8855"
1308,"1063358100","215.2","207.53999","215.2","207.53999","3372"
1309,"1063617300","199.10001","199.10001","208","208","10838"
1310,"1063703700","205.35001","205.35001","208.32001","208.32001","2476"
1311,"1063790100","200.32001","200.32001","208.46001","208.46001","662"
1312,"1063876500","206.27","206.27","208.07001","208.07001","16685"
1313,"1063962900","212.86","207.58","212.86","207.58","19037"
1314,"1064222100","202.86","202.86","207.42999","207.42999","3514"
1315,"1064308500","199.94","199.94","207.41","207.41","2133"
1316,"1064394900","209.99001","206.58","209.99001","206.58","125"
1317,"1064481300","207.81","206.59","207.81","206.59","14924"
1318,"1064567700","203.45","203.45","207.08","207.08","12147"
1319,"1064826900","212.71001","206.84","212.71001","206.84","15963"
1320,"1064913300","212.53","206.83","212.53","206.83","1974"
1321,"1064999700","207.85001","206.96001","207.85001","206.96001","3380"
1322,"1065604500","213.92999","206.58","213.92999","206.58","10978"
1323,"1065690900","201.28999","201.28999","207.03","207.03","3350"
1324,"1065777300","211.00999","206.92999","211.00999","206.92999","4515"
1325,"1066036500","215.28","206.92999","215.28","206.92999","12524"
1326,"1066122900","199.22","199.22","207.03","207.03","7676"
1327,"1066209300","205.24001","205.24001","207.06","207.06","808"
1328,"1066295700","217.12","207.60001","217.12","207.60001","1722"
1329,"1066382100","210.07001","207.53999","210.07001","207.53999","6174"
1330,"1066641300","202.34","202.34","208.03","208.03","4902"
1331,"1066727700","211.91","207.81","211.91","207.81","5989"
1332,"1066814100","210.47","207.58","210.47","207.58","15240"
1333,"1066900500","209.89999","207.73","209.89999","207.73","16631"
1334,"1066986900","210.11","207.94","210.11","207.94","16635"
1335,"1067332500","212.23","207.89","212.23","207.89","12484"
1336,"1067418900","204.50999","204.50999","207.49001","207.49001","12452"
1337,"1067505300","199.62","199.62","207.46001","207.46001","4289"
1338,"1067591700","212.82001","207.64999","212.82001","207.64999","4813"
1339,"1067850900","210.66","207.8","210.66","207.8","11136"
1340,"1067937300","207.83","207.83","208.10001","208.10001","20441"
1341,"1068023700","216.37","207.57001","216.37","207.57001","6395"
1342,"1068110100","199.49001","199.49001","207.31","207.31","12193"
1343,"1068196500","198.98","198.98","207.28","207.28","473"
1344,"1068455700","198.99001","198.99001","207.03999","207.03999","7186"
1345,"1068542100","201.82001","201.82001","207.14999","207.14999","13812"
1346,"1068628500","204.74001","204.74001","207.23","207.23","6100"
1347,"1068714900","212.07001","206.67","212.07001","206.67","9767"
1348,"1068801300","199.72","199.72","206.21001","206.21001","9784"
1349,"1069060500","201.36","201.36","206.33","206.33","19762"
1350,"1069146900","201.08","201.08","206.45","206.45","7660"
1351,"1069233300","207.34","206.72","207.34","206.72","20309"
1352,"1069319700","204.42999","204.42999","206.39999","206.39999","16275"
1353,"1069406100","202.28999","202.28999","206","206","142"
1354,"1069665300","212.74001","205.83","212.74001","205.83","13684"
1355,"1069751700","204.37","204.37","207.00999","207.00999","6226"
1356,"1069838100","205.03999","205.03999","207.13","207.13","10578"
1357,"1069924500","209.42","206.75999","209.42","206.75999","13512"
1358,"1070010900","208.23","205.66","208.23","205.66","15055"
1359,"1070270100","202.50999","202.50999","205.03","205.03","14263"
1360,"1070356500","209.84","204.96001","209.84","204.96001","5870"
1361,"1070442900","199.00999","199.00999","205.36","205.36","7063"
1362,"1070529300","201.00999","201.00999","205.17999","205.17999","17703"
1363,"1070615700","202.27","202.27","204.09","204.09","5799"
1364,"1070874900","199.72","199.72","206.28","206.28","17111"
1365,"1070961300","199.03999","199.03999","206.39999","206.39999","6189"
1366,"1071047700","199.25","199.25","206.35001","206.35001","209"
1367,"1071134100","202.99001","202.99001","206.42","206.42","3080"
1368,"1071220500","196.63","196.63","202.47","202.47","14486"
1369,"1071479700","208.62","201.94","208.62","201.94","2770"
1370,"1071566100","210.67","201.88","210.67","201.88","10793"
1371,"1071652500","192.58","192.58","201.5","201.5","5254"
1372,"1071738900","205.44","201.56","205.44","201.56","14089"
1373,"1071825300","204.58","201.53999","204.58","201.53999","14284"
1374,"1072084500","205.06","201.50999","205.06","201.50999","8952"
1375,"1072170900","194.21001","194.21001","201.28999","201.28999","1898"
1376,"1072257300","192.59","192.59","201.22","201.22","2866"
1377,"1072343700","210.14","201.52","210.14","201.52","8681"
1378,"1072430100","204.13","201.64999","204.13","201.64999","14562"
1379,"1072516500","200.33","200.33","202.23","202.23","6368"
1380,"1072775700","197.59","197.59","201.23","201.23","8313"
1381,"1072862100","208.11","201.57001","208.11","201.57001","2468"
1382,"1072948500","207.12","201.88","207.12","201.88","7476"
1383,"1073034900","208.11","201.52","208.11","201.52","9775"
1384,"1073294100","208.75","201.50999","208.75","201.50999","6247"
1385,"1073380500","208.24001","201.82001","208.24001","201.82001","1910"
1386,"1073466900","201.87","201.50999","201.87","201.50999","11010"
1387,"1073553300","198.98","198.98","201.46001","201.46001","8877"
1388,"1073639700","203.41","200.84","203.41","200.84","11515"
1389,"1073898900","199.85001","199.85001","201.34","201.34","10848"
1390,"1073985300","192.19","192.19","202.19","202.19","19791"
1391,"1074071700","203.72","201.95","203.72","201.95","5648"
1392,"1074158100","203.78","202.64999","203.78","202.64999","9316"
1393,"1074244500","198.88","198.88","204.41","204.41","9296"
1394,"1074503700","198.38","198.38","206.02","206.02","18573"
1395,"1074590100","208.12","207.8","208.12","207.8","2935"
1396,"1074676500","216.12","207.89","216.12","207.89","14"
1397,"1074762900","208.50999","208.50999","210.13","210.13","12182"
1398,"1074849300","207.06","207.06","212.23","212.23","19045"
1399,"1075108500","213.14","212.96001","213.14","212.96001","16006"
1400,"1075194900","217.99001","211.77","217.99001","211.77","1319"
1401,"1075281300","210.49001","210.49001","211.47","211.47","1199"
1402,"1075367700","201.99001","201.99001","211.39","211.39","2054"
1403,"1075713300","207.03999","207.03999","211.11","211.11","6672"
1404,"1075799700","209.22","209.22","211.35001","211.35001","6101"
1405,"1075886100","202.98","202.98","211.42999","211.42999","10486"
1406,"1075972500","205.44","205.44","211.28","211.28","13028"
1407,"1076058900","207.60001","207.60001","211.48","211.48","12584"
1408,"1076318100","209.33","209.33","211.17999","211.17999","2733"
1409,"1076404500","203.46001","203.46001","211.07001","211.07001","18113"
1410,"1076490900","208.64999","208.64999","211.17","211.17","19066"
1411,"1076577300","201.53999","201.53999","211.31","211.31","19892"
1412,"1076663700","211.10001","210.53999","211.10001","210.53999","63"
1413,"1076922900","214.85001","210.69","214.85001","210.69","3938"
1414,"1077009300","219.69","210.60001","219.69","210.60001","19501"
1415,"1077268500","213.53999","210.56","213.53999","210.56","1290"
1416,"1077527700","209.16","209.16","210.45","210.45","11195"
1417,"1077700500","202.89","202.89","210.03999","210.03999","10125"
1418,"1077786900","207.27","207.27","209.14999","209.14999","16956"
1419,"1077873300","216.52","208.87","216.52","208.87","12751"
1420,"1078132500","217.97","208.67999","217.97","208.67999","12885"
1421,"1078218900","212.25","208.75","212.25","208.75","5274"
1422,"1078305300","218.47","208.82001","218.47","208.82001","8615"
1423,"1078391700","216.5","208.75999","216.5","208.75999","6353"
1424,"1078478100","200.46001","200.46001","208.41","208.41","5892"
1425,"1078737300","203.98","203.98","208.09","208.09","10492"
1426,"1078823700","201.55","201.55","208.25999","208.25999","13982"
1427,"1078910100","206.87","206.87","208.07001","208.07001","17635"
1428,"1078996500","217.5","207.73","217.5","207.73","4628"
1429,"1079082900","213.41","207.8","213.41","207.8","11835"
1430,"1079342100","216.59","207.85001","216.59","207.85001","3690"
1431,"1079428500","214.77","207.88","214.77","207.88","3747"
1432,"1079514900","202.28","202.28","208.16","208.16","7665"
1433,"1079601300","216.07001","207.85001","216.07001","207.85001","6285"
1434,"1079687700","201.28999","201.28999","207.07001","207.07001","8390"
1435,"1079946900","206.74001","206.74001","208","208","2496"
1436,"1080033300","199.39999","199.39999","208.38","208.38","7989"
1437,"1080119700","204.37","203.92999","204.37","203.92999","11434"
1438,"1080206100","203.14","195.61","203.14","195.61","12744"
1439,"1080292500","195.13","195.13","196.25","196.25","11164"
1440,"1080551700","202.22","195.88","202.22","195.88","17587"
1441,"1080724500","187.71001","187.71001","196.34","196.34","15243"
1442,"1080810900","185.32001","185.32001","195.14","195.14","3836"
1443,"1080897300","191.96001","191.96001","195.17","195.17","12685"
1444,"1081156500","189.57001","189.57001","196.14","196.14","12981"
1445,"1081242900","194.10001","194.10001","197.32001","197.32001","7091"
1446,"1081329300","207.97","198.87","207.97","198.87","16176"
1447,"1081415700","193.03","193.03","199.41","199.41","19589"
1448,"1081502100","206.03","199.53","206.03","199.53","9668"
1449,"1081761300","198.96001","198.96001","201.22","201.22","9322"
1450,"1081934100","208.13","202.94","208.13","202.94","17638"
1451,"1082020500","199.95","199.95","202.10001","202.10001","19247"
1452,"1082106900","198.48","198.48","202.45","202.45","3183"
1453,"1082366100","209.16","202.72","209.16","202.72","18866"
1454,"1082452500","199.66","199.66","203.05","203.05","3535"
1455,"1082538900","198.12","198.12","203.16","203.16","1678"
1456,"1082625300","210.39999","203.75999","210.39999","203.75999","18172"
1457,"1082711700","199.02","199.02","204.06","204.06","4201"
1458,"1082970900","204.3","204.3","204.38","204.38","7289"
1459,"1083057300","208.46001","204.60001","208.46001","204.60001","3457"
1460,"1083143700","213.94","204.55","213.94","204.55","15813"
1461,"1083230100","199.97","199.97","205.25999","205.25999","7195"
1462,"1083316500","199.02","199.02","205.22","205.22","9034"
1463,"1083575700","199.95","199.95","205.07001","205.07001","3088"
1464,"1083748500","193.98","193.98","201","201","8663"
1465,"1083834900","191.39999","191.39999","201.12","201.12","14133"
1466,"1083921300","193.74001","193.74001","201.27","201.27","4477"
1467,"1084180500","192.99001","192.99001","201.49001","201.49001","84"
1468,"1084266900","206.91","201.53999","206.91","201.53999","7124"
1469,"1084353300","192.21001","192.21001","202.10001","202.10001","15168"
1470,"1084439700","200.38","200.38","204.35001","204.35001","14208"
1471,"1084526100","204.22","204.22","204.41","204.41","4686"
1472,"1084785300","213.47","204.8","213.47","204.8","1210"
1473,"1084871700","196.07001","196.07001","205.10001","205.10001","12425"
1474,"1084958100","200.42999","200.42999","205.02","205.02","17495"
1475,"1085044500","199.44","199.44","205.28999","205.28999","9200"
1476,"1085130900","199.64","199.64","205.13","205.13","14014"
1477,"1085390100","212.85001","205.58","212.85001","205.58","1480"
1478,"1085476500","196.24001","196.24001","206.12","206.12","6349"
1479,"1085562900","203.31","203.31","206.25","206.25","6708"
1480,"1085649300","207.21001","206.89999","207.21001","206.89999","14562"
1481,"1085735700","198.98","198.98","204.03999","204.03999","11028"
1482,"1085994900","200.94","200.94","207.41","207.41","12265"
1483,"1086081300","198.09","198.09","205.25","205.25","6984"
1484,"1086167700","218.25999","208.53","218.25999","208.53","19350"
1485,"1086254100","202.73","202.73","209.14","209.14","12690"
1486,"1086340500","208.94","208.94","209.49001","209.49001","5402"
1487,"1086599700","206.94","206.94","210.46001","210.46001","9886"
1488,"1086686100","219.49001","211.75","219.49001","211.75","12263"
1489,"1086772500","208.32001","208.32001","214.27","214.27","10269"
1490,"1086858900","226.25","216.75","226.25","216.75","14407"
1491,"1086945300","207.25","207.25","216.42","216.42","19010"
1492,"1087204500","205.09","205.09","213.12","213.12","8705"
